VarName1,VarName2
2021-10-11 05:57:03.687,10
2021-10-11 05:57:12.827,0
2021-10-11 05:57:13.843,10
2021-10-11 05:57:15.873,30
2021-10-11 05:57:16.890,70
2021-10-11 05:57:17.903,90
2021-10-11 05:57:18.920,40
2021-10-11 05:57:19.937,70
2021-10-11 05:57:20.950,130
2021-10-11 05:57:21.967,140
2021-10-11 05:57:22.980,20
2021-10-11 05:57:23.997,70
2021-10-11 05:57:25.013,10
2021-10-11 05:57:29.077,50
2021-10-11 05:57:30.090,60
2021-10-11 05:57:32.123,10
2021-10-11 05:58:08.677,20
2021-10-11 05:58:10.707,10
2021-10-11 05:58:33.047,20
2021-10-11 05:58:35.077,10
2021-10-11 05:58:54.363,0
2021-10-11 05:59:04.517,10
2021-10-11 05:59:11.623,20
2021-10-11 05:59:12.640,40
2021-10-11 05:59:13.657,50
2021-10-11 05:59:14.670,80
2021-10-11 05:59:15.687,70
2021-10-11 05:59:17.717,130
2021-10-11 05:59:18.733,10
2021-10-11 05:59:28.887,0
2021-10-11 05:59:42.087,10
2021-10-11 05:59:45.150,100
2021-10-11 05:59:46.163,180
2021-10-11 05:59:47.180,150
2021-10-11 05:59:48.197,20
2021-10-11 05:59:49.210,10
2021-10-11 05:59:51.240,170
2021-10-11 05:59:52.257,320
2021-10-11 05:59:53.273,250
2021-10-11 05:59:54.287,160
2021-10-11 05:59:55.303,140
2021-10-11 05:59:56.317,190
2021-10-11 05:59:57.333,100
2021-10-11 05:59:58.350,90
2021-10-11 05:59:59.367,10
2021-10-11 06:00:00.380,0
2021-10-11 06:00:07.487,10
2021-10-11 06:00:08.503,0
2021-10-11 06:00:12.570,10
2021-10-11 06:00:13.583,0
2021-10-11 06:00:14.600,10
2021-10-11 06:00:20.693,30
2021-10-11 06:00:21.707,20
2021-10-11 06:00:22.723,10
2021-10-11 06:00:30.847,30
2021-10-11 06:00:31.863,10
2021-10-11 06:00:33.893,40
2021-10-11 06:00:34.907,60
2021-10-11 06:00:35.923,90
2021-10-11 06:00:36.940,50
2021-10-11 06:00:37.953,10
2021-10-11 06:00:46.077,70
2021-10-11 06:00:47.093,60
2021-10-11 06:00:48.110,10
2021-10-11 06:01:00.297,40
2021-10-11 06:01:01.310,30
2021-10-11 06:01:02.327,40
2021-10-11 06:01:03.340,60
2021-10-11 06:01:04.357,80
2021-10-11 06:01:05.373,30
2021-10-11 06:01:06.387,10
2021-10-11 06:01:08.417,20
2021-10-11 06:01:09.433,10
2021-10-11 06:01:10.450,20
2021-10-11 06:01:12.480,10
2021-10-11 06:01:14.510,20
2021-10-11 06:01:15.527,80
2021-10-11 06:01:17.557,100
2021-10-11 06:01:18.573,270
2021-10-11 06:01:19.587,160
2021-10-11 06:01:20.603,240
2021-10-11 06:01:22.633,170
2021-10-11 06:01:23.650,180
2021-10-11 06:01:24.667,140
2021-10-11 06:01:25.680,130
2021-10-11 06:01:26.697,80
2021-10-11 06:01:27.710,10
2021-10-11 06:01:29.743,0
2021-10-11 06:01:32.790,10
2021-10-11 06:01:33.803,0
2021-10-11 06:01:42.943,10
2021-10-11 06:02:03.247,0
2021-10-11 06:02:04.260,10
2021-10-11 06:02:06.290,90
2021-10-11 06:02:07.307,290
2021-10-11 06:02:08.323,320
2021-10-11 06:02:09.337,240
2021-10-11 06:02:11.370,310
2021-10-11 06:02:12.383,150
2021-10-11 06:02:13.400,140
2021-10-11 06:02:14.417,130
2021-10-11 06:02:15.430,80
2021-10-11 06:02:18.483,70
2021-10-11 06:02:19.500,50
2021-10-11 06:02:20.517,20
2021-10-11 06:02:21.530,10
2021-10-11 06:02:22.547,90
2021-10-11 06:02:23.560,110
2021-10-11 06:02:24.577,10
2021-10-11 06:02:26.607,0
2021-10-11 06:02:29.653,10
2021-10-11 06:02:30.663,0
2021-10-11 06:02:37.770,10
2021-10-11 06:02:40.817,20
2021-10-11 06:02:41.833,10
2021-10-11 06:02:48.940,20
2021-10-11 06:02:49.957,40
2021-10-11 06:02:50.970,20
2021-10-11 06:02:51.987,30
2021-10-11 06:02:54.017,60
2021-10-11 06:02:55.033,40
2021-10-11 06:02:57.063,10
2021-10-11 06:02:58.080,20
2021-10-11 06:02:59.097,30
2021-10-11 06:03:00.110,10
2021-10-11 06:03:02.140,30
2021-10-11 06:03:03.157,80
2021-10-11 06:03:04.173,90
2021-10-11 06:03:05.187,70
2021-10-11 06:03:06.203,100
2021-10-11 06:03:09.250,130
2021-10-11 06:03:10.267,140
2021-10-11 06:03:12.297,180
2021-10-11 06:03:13.310,160
2021-10-11 06:03:14.327,180
2021-10-11 06:03:15.343,130
2021-10-11 06:03:16.357,70
2021-10-11 06:03:17.373,40
2021-10-11 06:03:19.403,10
2021-10-11 06:03:21.433,0
2021-10-11 06:03:22.450,10
2021-10-11 06:03:23.467,0
2021-10-11 06:03:24.480,10
2021-10-11 06:03:53.933,20
2021-10-11 06:03:54.947,40
2021-10-11 06:03:55.963,100
2021-10-11 06:03:56.997,170
2021-10-11 06:03:57.997,200
2021-10-11 06:03:59.010,170
2021-10-11 06:04:00.027,180
2021-10-11 06:04:01.040,150
2021-10-11 06:04:02.057,90
2021-10-11 06:04:03.073,50
2021-10-11 06:04:04.087,30
2021-10-11 06:04:05.103,40
2021-10-11 06:04:06.117,10
2021-10-11 06:04:10.180,0
2021-10-11 06:04:12.210,10
2021-10-11 06:04:13.227,20
2021-10-11 06:04:15.257,10
2021-10-11 06:04:21.350,60
2021-10-11 06:04:22.367,10
2021-10-11 06:04:39.623,20
2021-10-11 06:04:43.687,10
2021-10-11 06:04:53.847,0
2021-10-11 06:04:57.910,10
2021-10-11 06:05:00.957,30
2021-10-11 06:05:01.970,10
2021-10-11 06:05:10.100,20
2021-10-11 06:05:12.130,10
2021-10-11 06:05:26.350,0
2021-10-11 06:05:29.397,10
2021-10-11 06:05:30.410,0
2021-10-11 06:05:32.440,10
2021-10-11 06:05:35.487,30
2021-10-11 06:05:36.503,10
2021-10-11 06:05:53.767,0
2021-10-11 06:05:54.780,10
2021-10-11 06:05:56.810,0
2021-10-11 06:06:00.873,10
2021-10-11 06:06:04.937,20
2021-10-11 06:06:05.950,100
2021-10-11 06:06:06.967,140
2021-10-11 06:06:07.980,170
2021-10-11 06:06:08.997,180
2021-10-11 06:06:10.013,190
2021-10-11 06:06:11.027,160
2021-10-11 06:06:12.043,170
2021-10-11 06:06:13.057,140
2021-10-11 06:06:14.073,110
2021-10-11 06:06:15.090,10
2021-10-11 06:06:16.103,30
2021-10-11 06:06:18.137,10
2021-10-11 06:06:30.320,0
2021-10-11 06:06:31.337,10
2021-10-11 06:06:32.350,0
2021-10-11 06:06:34.383,10
2021-10-11 06:06:48.597,60
2021-10-11 06:06:49.617,90
2021-10-11 06:06:50.633,170
2021-10-11 06:06:51.647,200
2021-10-11 06:06:52.663,220
2021-10-11 06:06:53.680,190
2021-10-11 06:06:54.697,160
2021-10-11 06:06:55.710,170
2021-10-11 06:06:56.727,100
2021-10-11 06:06:57.740,70
2021-10-11 06:06:58.757,110
2021-10-11 06:06:59.773,140
2021-10-11 06:07:00.787,130
2021-10-11 06:07:03.827,160
2021-10-11 06:07:04.843,70
2021-10-11 06:07:05.860,10
2021-10-11 06:07:21.093,20
2021-10-11 06:07:22.107,30
2021-10-11 06:07:23.123,70
2021-10-11 06:07:24.137,80
2021-10-11 06:07:25.153,50
2021-10-11 06:07:26.170,60
2021-10-11 06:07:27.183,80
2021-10-11 06:07:28.200,90
2021-10-11 06:07:30.237,10
2021-10-11 06:07:45.463,30
2021-10-11 06:07:46.477,50
2021-10-11 06:07:47.493,110
2021-10-11 06:07:48.507,100
2021-10-11 06:07:49.523,90
2021-10-11 06:07:50.540,140
2021-10-11 06:07:51.553,160
2021-10-11 06:07:53.587,170
2021-10-11 06:07:54.600,150
2021-10-11 06:07:55.617,130
2021-10-11 06:07:56.633,90
2021-10-11 06:07:57.647,20
2021-10-11 06:07:58.663,10
2021-10-11 06:08:10.847,0
2021-10-11 06:08:13.893,10
2021-10-11 06:08:16.940,110
2021-10-11 06:08:17.957,160
2021-10-11 06:08:19.990,180
2021-10-11 06:08:21.003,10
2021-10-11 06:08:25.067,0
2021-10-11 06:08:26.080,10
2021-10-11 06:08:28.113,0
2021-10-11 06:08:30.147,10
2021-10-11 06:08:42.333,50
2021-10-11 06:08:43.350,80
2021-10-11 06:08:44.367,70
2021-10-11 06:08:45.380,60
2021-10-11 06:08:46.397,10
2021-10-11 06:08:57.567,0
2021-10-11 06:08:58.580,10
2021-10-11 06:09:05.690,0
2021-10-11 06:09:13.813,10
2021-10-11 06:09:22.950,0
2021-10-11 06:09:25.997,10
2021-10-11 06:09:31.077,0
2021-10-11 06:09:32.093,10
2021-10-11 06:09:48.340,30
2021-10-11 06:09:49.357,40
2021-10-11 06:09:50.370,10
2021-10-11 06:09:59.510,40
2021-10-11 06:10:00.527,80
2021-10-11 06:10:01.540,140
2021-10-11 06:10:02.557,170
2021-10-11 06:10:03.573,70
2021-10-11 06:10:04.587,90
2021-10-11 06:10:05.607,80
2021-10-11 06:10:07.637,60
2021-10-11 06:10:08.650,70
2021-10-11 06:10:09.667,10
2021-10-11 06:10:15.760,60
2021-10-11 06:10:16.777,70
2021-10-11 06:10:17.790,60
2021-10-11 06:10:18.807,50
2021-10-11 06:10:19.820,120
2021-10-11 06:10:20.837,0
2021-10-11 06:10:25.913,10
2021-10-11 06:10:40.130,70
2021-10-11 06:10:41.147,100
2021-10-11 06:10:42.160,130
2021-10-11 06:10:44.190,70
2021-10-11 06:10:45.207,10
2021-10-11 06:10:48.253,0
2021-10-11 06:10:52.317,10
2021-10-11 06:10:55.363,70
2021-10-11 06:10:56.377,230
2021-10-11 06:10:57.393,90
2021-10-11 06:10:58.407,30
2021-10-11 06:10:59.423,50
2021-10-11 06:11:00.440,40
2021-10-11 06:11:01.457,70
2021-10-11 06:11:02.470,10
2021-10-11 06:11:12.623,20
2021-10-11 06:11:13.640,10
2021-10-11 06:11:41.050,30
2021-10-11 06:11:42.067,50
2021-10-11 06:11:43.080,10
2021-10-11 06:11:45.110,30
2021-10-11 06:11:46.127,10
2021-10-11 06:11:47.143,30
2021-10-11 06:11:48.157,10
2021-10-11 06:11:58.327,0
2021-10-11 06:12:06.450,10
2021-10-11 06:12:08.480,60
2021-10-11 06:12:09.497,90
2021-10-11 06:12:10.513,110
2021-10-11 06:12:11.530,80
2021-10-11 06:12:12.547,30
2021-10-11 06:12:13.560,20
2021-10-11 06:12:14.577,70
2021-10-11 06:12:15.590,60
2021-10-11 06:12:18.637,90
2021-10-11 06:12:19.653,50
2021-10-11 06:12:21.683,20
2021-10-11 06:12:23.713,40
2021-10-11 06:12:24.730,60
2021-10-11 06:12:25.750,80
2021-10-11 06:12:26.767,40
2021-10-11 06:12:27.783,30
2021-10-11 06:12:28.793,10
2021-10-11 06:12:44.013,20
2021-10-11 06:12:47.057,10
2021-10-11 06:12:54.167,20
2021-10-11 06:12:55.183,60
2021-10-11 06:12:56.197,30
2021-10-11 06:12:57.213,10
2021-10-11 06:13:37.830,20
2021-10-11 06:13:38.847,10
2021-10-11 06:13:39.860,20
2021-10-11 06:13:41.890,10
2021-10-11 06:13:47.983,30
2021-10-11 06:13:49.000,80
2021-10-11 06:13:50.017,120
2021-10-11 06:13:52.047,140
2021-10-11 06:13:54.077,110
2021-10-11 06:13:55.093,120
2021-10-11 06:13:56.107,10
2021-10-11 06:14:13.370,30
2021-10-11 06:14:16.417,40
2021-10-11 06:14:18.447,30
2021-10-11 06:14:19.463,20
2021-10-11 06:14:20.477,10
2021-10-11 06:14:21.493,0
2021-10-11 06:14:27.587,10
2021-10-11 06:14:41.800,40
2021-10-11 06:14:42.817,150
2021-10-11 06:14:43.833,220
2021-10-11 06:14:44.847,200
2021-10-11 06:14:45.863,140
2021-10-11 06:14:46.877,40
2021-10-11 06:14:48.910,30
2021-10-11 06:14:49.927,10
2021-10-11 06:14:56.017,50
2021-10-11 06:14:57.033,90
2021-10-11 06:14:58.047,130
2021-10-11 06:14:59.070,160
2021-10-11 06:15:00.083,190
2021-10-11 06:15:01.100,210
2021-10-11 06:15:02.117,200
2021-10-11 06:15:03.130,10
2021-10-11 06:15:04.147,0
2021-10-11 06:15:09.227,10
2021-10-11 06:15:11.257,20
2021-10-11 06:15:12.277,10
2021-10-11 06:15:18.367,20
2021-10-11 06:15:19.383,10
2021-10-11 06:15:46.783,40
2021-10-11 06:15:47.800,50
2021-10-11 06:15:48.813,60
2021-10-11 06:15:50.847,50
2021-10-11 06:15:51.860,30
2021-10-11 06:15:52.877,80
2021-10-11 06:15:53.890,90
2021-10-11 06:15:54.900,190
2021-10-11 06:15:55.917,390
2021-10-11 06:15:56.930,340
2021-10-11 06:15:57.947,230
2021-10-11 06:15:58.960,50
2021-10-11 06:15:59.977,30
2021-10-11 06:16:00.993,10
2021-10-11 06:16:08.100,0
2021-10-11 06:16:10.130,10
2021-10-11 06:16:11.147,0
2021-10-11 06:16:12.160,10
2021-10-11 06:16:15.207,90
2021-10-11 06:16:16.223,170
2021-10-11 06:16:17.240,190
2021-10-11 06:16:18.253,170
2021-10-11 06:16:19.270,10
2021-10-11 06:16:21.300,0
2021-10-11 06:16:23.330,10
2021-10-11 06:16:24.347,60
2021-10-11 06:16:25.363,20
2021-10-11 06:16:26.377,0
2021-10-11 06:16:31.453,10
2021-10-11 06:16:34.500,20
2021-10-11 06:16:35.517,60
2021-10-11 06:16:36.533,40
2021-10-11 06:16:37.547,10
2021-10-11 06:16:38.563,0
2021-10-11 06:16:39.577,10
2021-10-11 06:16:40.593,0
2021-10-11 06:16:42.623,10
2021-10-11 06:16:43.640,0
2021-10-11 06:16:45.670,10
2021-10-11 06:16:55.827,160
2021-10-11 06:16:56.840,250
2021-10-11 06:16:58.870,360
2021-10-11 06:16:59.887,210
2021-10-11 06:17:00.903,340
2021-10-11 06:17:01.917,0
2021-10-11 06:17:03.947,10
2021-10-11 06:17:04.963,0
2021-10-11 06:17:11.057,10
2021-10-11 06:17:14.103,0
2021-10-11 06:17:16.133,10
2021-10-11 06:17:22.227,0
2021-10-11 06:17:25.273,10
2021-10-11 06:17:33.397,40
2021-10-11 06:17:34.410,130
2021-10-11 06:17:35.427,220
2021-10-11 06:17:36.443,250
2021-10-11 06:17:37.457,290
2021-10-11 06:17:38.463,340
2021-10-11 06:17:40.493,290
2021-10-11 06:17:41.510,20
2021-10-11 06:17:42.527,10
2021-10-11 06:17:48.617,0
2021-10-11 06:17:49.633,10
2021-10-11 06:17:50.647,0
2021-10-11 06:17:52.680,10
2021-10-11 06:18:02.827,20
2021-10-11 06:18:04.857,10
2021-10-11 06:18:05.870,60
2021-10-11 06:18:06.890,10
2021-10-11 06:18:07.903,30
2021-10-11 06:18:08.920,60
2021-10-11 06:18:09.937,0
2021-10-11 06:18:10.950,10
2021-10-11 06:18:12.980,20
2021-10-11 06:18:13.997,10
2021-10-11 06:18:26.183,20
2021-10-11 06:18:27.197,10
2021-10-11 06:18:30.243,0
2021-10-11 06:18:32.273,10
2021-10-11 06:18:38.367,0
2021-10-11 06:18:45.477,20
2021-10-11 06:18:46.490,140
2021-10-11 06:18:47.507,190
2021-10-11 06:18:48.523,200
2021-10-11 06:18:49.540,150
2021-10-11 06:18:50.557,20
2021-10-11 06:18:51.570,10
2021-10-11 06:18:54.617,20
2021-10-11 06:18:55.633,10
2021-10-11 06:19:09.847,0
2021-10-11 06:19:20.003,10
2021-10-11 06:19:36.257,20
2021-10-11 06:19:37.273,40
2021-10-11 06:19:38.290,30
2021-10-11 06:19:39.307,10
2021-10-11 06:19:49.463,0
2021-10-11 06:19:50.477,10
2021-10-11 06:19:52.510,120
2021-10-11 06:19:53.523,170
2021-10-11 06:19:55.557,140
2021-10-11 06:19:56.570,100
2021-10-11 06:19:57.587,60
2021-10-11 06:19:58.603,40
2021-10-11 06:19:59.617,120
2021-10-11 06:20:00.633,170
2021-10-11 06:20:01.647,150
2021-10-11 06:20:02.663,10
2021-10-11 06:20:03.680,50
2021-10-11 06:20:04.703,60
2021-10-11 06:20:05.717,100
2021-10-11 06:20:06.733,10
2021-10-11 06:20:07.750,0
2021-10-11 06:20:16.887,10
2021-10-11 06:20:20.950,30
2021-10-11 06:20:21.963,10
2021-10-11 06:20:23.997,0
2021-10-11 06:20:26.020,10
2021-10-11 06:20:45.307,20
2021-10-11 06:20:46.323,70
2021-10-11 06:20:47.340,130
2021-10-11 06:20:48.353,150
2021-10-11 06:20:49.370,170
2021-10-11 06:20:50.387,140
2021-10-11 06:20:51.400,90
2021-10-11 06:20:53.430,80
2021-10-11 06:20:54.447,70
2021-10-11 06:20:58.507,20
2021-10-11 06:20:59.523,10
2021-10-11 06:21:07.647,40
2021-10-11 06:21:08.663,20
2021-10-11 06:21:09.677,30
2021-10-11 06:21:11.710,10
2021-10-11 06:21:21.863,0
2021-10-11 06:21:22.883,10
2021-10-11 06:21:28.977,0
2021-10-11 06:21:29.990,10
2021-10-11 06:21:32.023,50
2021-10-11 06:21:33.037,10
2021-10-11 06:22:23.810,0
2021-10-11 06:22:24.827,10
2021-10-11 06:22:27.873,50
2021-10-11 06:22:28.887,140
2021-10-11 06:22:29.903,110
2021-10-11 06:22:30.917,10
2021-10-11 06:22:32.950,0
2021-10-11 06:22:33.967,10
2021-10-11 06:22:39.043,20
2021-10-11 06:22:41.073,30
2021-10-11 06:22:42.087,50
2021-10-11 06:22:43.103,90
2021-10-11 06:22:44.120,70
2021-10-11 06:22:45.133,30
2021-10-11 06:22:46.150,20
2021-10-11 06:22:48.180,10
2021-10-11 06:22:54.277,20
2021-10-11 06:22:55.290,10
2021-10-11 06:22:58.337,0
2021-10-11 06:23:04.430,10
2021-10-11 06:23:07.477,20
2021-10-11 06:23:10.523,40
2021-10-11 06:23:11.540,50
2021-10-11 06:23:12.557,20
2021-10-11 06:23:13.570,60
2021-10-11 06:23:14.587,120
2021-10-11 06:23:15.600,140
2021-10-11 06:23:16.617,150
2021-10-11 06:23:19.663,50
2021-10-11 06:23:20.677,10
2021-10-11 06:23:23.727,0
2021-10-11 06:23:25.757,10
2021-10-11 06:23:26.770,0
2021-10-11 06:23:28.803,10
2021-10-11 06:23:39.023,20
2021-10-11 06:23:40.037,10
2021-10-11 06:23:41.053,0
2021-10-11 06:23:42.067,10
2021-10-11 06:23:43.083,0
2021-10-11 06:23:44.100,10
2021-10-11 06:23:45.117,0
2021-10-11 06:23:50.193,10
2021-10-11 06:24:25.740,20
2021-10-11 06:24:26.757,40
2021-10-11 06:24:27.770,80
2021-10-11 06:24:28.787,20
2021-10-11 06:24:29.800,10
2021-10-11 06:24:33.863,0
2021-10-11 06:24:34.877,10
2021-10-11 06:24:38.940,20
2021-10-11 06:24:39.957,10
2021-10-11 06:24:44.017,20
2021-10-11 06:24:45.033,10
2021-10-11 06:24:46.047,20
2021-10-11 06:24:47.063,10
2021-10-11 06:24:56.203,20
2021-10-11 06:24:59.250,10
2021-10-11 06:25:03.310,0
2021-10-11 06:25:05.340,10
2021-10-11 06:25:06.357,50
2021-10-11 06:25:07.373,10
2021-10-11 06:25:09.403,0
2021-10-11 06:25:11.433,10
2021-10-11 06:25:12.450,0
2021-10-11 06:25:23.620,10
2021-10-11 06:25:28.697,0
2021-10-11 06:25:30.727,10
2021-10-11 06:25:31.743,0
2021-10-11 06:25:32.757,10
2021-10-11 06:25:34.787,20
2021-10-11 06:25:36.820,50
2021-10-11 06:25:37.837,10
2021-10-11 06:25:39.867,20
2021-10-11 06:25:40.880,10
2021-10-11 06:25:41.897,40
2021-10-11 06:25:42.913,20
2021-10-11 06:25:43.927,10
2021-10-11 06:25:46.973,20
2021-10-11 06:25:47.990,150
2021-10-11 06:25:50.020,100
2021-10-11 06:25:51.037,10
2021-10-11 06:26:02.207,20
2021-10-11 06:26:04.237,10
2021-10-11 06:26:09.313,20
2021-10-11 06:26:12.360,10
2021-10-11 06:26:18.453,20
2021-10-11 06:26:19.467,10
2021-10-11 06:26:23.530,20
2021-10-11 06:26:24.543,50
2021-10-11 06:26:25.560,20
2021-10-11 06:26:26.577,10
2021-10-11 06:26:29.620,30
2021-10-11 06:26:30.643,10
2021-10-11 06:26:36.737,0
2021-10-11 06:26:39.780,10
2021-10-11 06:26:43.843,0
2021-10-11 06:26:48.920,10
2021-10-11 06:26:52.980,0
2021-10-11 06:26:56.030,10
2021-10-11 06:26:57.047,0
2021-10-11 06:26:58.060,10
2021-10-11 06:26:59.077,0
2021-10-11 06:27:01.107,10
2021-10-11 06:27:06.187,20
2021-10-11 06:27:07.200,50
2021-10-11 06:27:08.217,60
2021-10-11 06:27:09.230,100
2021-10-11 06:27:11.263,130
2021-10-11 06:27:12.277,110
2021-10-11 06:27:13.293,90
2021-10-11 06:27:14.307,170
2021-10-11 06:27:15.323,150
2021-10-11 06:27:16.340,10
2021-10-11 06:27:22.430,20
2021-10-11 06:27:23.447,130
2021-10-11 06:27:24.463,110
2021-10-11 06:27:25.477,120
2021-10-11 06:27:26.493,100
2021-10-11 06:27:27.507,70
2021-10-11 06:27:28.523,10
2021-10-11 06:27:30.557,20
2021-10-11 06:27:32.587,40
2021-10-11 06:27:33.600,80
2021-10-11 06:27:34.617,90
2021-10-11 06:27:35.633,60
2021-10-11 06:27:36.647,10
2021-10-11 06:27:49.853,0
2021-10-11 06:27:52.897,10
2021-10-11 06:28:10.160,50
2021-10-11 06:28:12.190,60
2021-10-11 06:28:13.207,100
2021-10-11 06:28:14.223,120
2021-10-11 06:28:15.237,20
2021-10-11 06:28:17.267,10
2021-10-11 06:28:23.360,20
2021-10-11 06:28:24.380,30
2021-10-11 06:28:25.393,60
2021-10-11 06:28:26.410,50
2021-10-11 06:28:27.427,30
2021-10-11 06:28:28.440,60
2021-10-11 06:28:29.457,10
2021-10-11 06:28:31.487,20
2021-10-11 06:28:32.503,10
2021-10-11 06:28:34.533,60
2021-10-11 06:28:35.547,10
2021-10-11 06:28:41.640,0
2021-10-11 06:28:47.733,10
2021-10-11 06:28:49.760,20
2021-10-11 06:28:50.773,80
2021-10-11 06:28:51.790,140
2021-10-11 06:28:52.807,10
2021-10-11 06:28:54.837,30
2021-10-11 06:28:55.850,10
2021-10-11 06:29:00.927,0
2021-10-11 06:29:03.973,10
2021-10-11 06:29:40.530,0
2021-10-11 06:29:41.547,10
2021-10-11 06:29:42.560,0
2021-10-11 06:29:44.590,10
2021-10-11 06:30:01.857,50
2021-10-11 06:30:02.873,60
2021-10-11 06:30:03.887,90
2021-10-11 06:30:04.903,140
2021-10-11 06:30:05.920,280
2021-10-11 06:30:06.933,340
2021-10-11 06:30:07.950,110
2021-10-11 06:30:08.967,50
2021-10-11 06:30:10.997,10
2021-10-11 06:30:15.057,0
2021-10-11 06:30:17.087,10
2021-10-11 06:30:22.167,20
2021-10-11 06:30:23.180,10
2021-10-11 06:30:34.350,40
2021-10-11 06:30:35.367,10
2021-10-11 06:30:46.537,20
2021-10-11 06:30:47.550,10
2021-10-11 06:30:51.613,0
2021-10-11 06:30:54.660,10
2021-10-11 06:30:55.677,0
2021-10-11 06:30:56.690,10
2021-10-11 06:31:19.030,50
2021-10-11 06:31:21.060,10
2021-10-11 06:31:22.077,20
2021-10-11 06:31:24.107,40
2021-10-11 06:31:25.123,10
2021-10-11 06:31:28.167,40
2021-10-11 06:31:29.187,30
2021-10-11 06:31:30.200,10
2021-10-11 06:31:42.387,20
2021-10-11 06:31:43.403,40
2021-10-11 06:31:44.417,10
2021-10-11 06:31:48.487,0
2021-10-11 06:31:49.500,10
2021-10-11 06:31:50.517,0
2021-10-11 06:31:52.547,10
2021-10-11 06:32:00.670,0
2021-10-11 06:32:02.700,10
2021-10-11 06:32:03.717,0
2021-10-11 06:32:06.763,10
2021-10-11 06:32:12.857,0
2021-10-11 06:32:13.870,10
2021-10-11 06:32:14.887,0
2021-10-11 06:32:15.903,20
2021-10-11 06:32:16.917,210
2021-10-11 06:32:17.933,430
2021-10-11 06:32:18.947,500
2021-10-11 06:32:19.963,580
2021-10-11 06:32:20.980,710
2021-10-11 06:32:21.993,740
2021-10-11 06:32:23.010,10
2021-10-11 06:32:45.350,0
2021-10-11 06:32:53.473,10
2021-10-11 06:32:55.503,50
2021-10-11 06:32:56.517,70
2021-10-11 06:32:57.533,110
2021-10-11 06:32:59.567,160
2021-10-11 06:33:00.580,110
2021-10-11 06:33:01.597,50
2021-10-11 06:33:03.627,40
2021-10-11 06:33:04.643,10
2021-10-11 06:33:11.750,20
2021-10-11 06:33:12.767,10
2021-10-11 06:33:13.780,60
2021-10-11 06:33:14.797,70
2021-10-11 06:33:15.810,100
2021-10-11 06:33:16.827,60
2021-10-11 06:33:17.843,10
2021-10-11 06:33:18.857,0
2021-10-11 06:33:24.950,10
2021-10-11 06:33:34.090,20
2021-10-11 06:33:35.103,10
2021-10-11 06:33:37.137,0
2021-10-11 06:33:43.227,10
2021-10-11 06:33:45.260,0
2021-10-11 06:33:53.383,10
2021-10-11 06:34:02.520,0
2021-10-11 06:34:03.537,10
2021-10-11 06:34:07.597,40
2021-10-11 06:34:08.613,20
2021-10-11 06:34:09.630,140
2021-10-11 06:34:10.643,150
2021-10-11 06:34:11.660,230
2021-10-11 06:34:12.677,310
2021-10-11 06:34:13.690,350
2021-10-11 06:34:14.707,100
2021-10-11 06:34:15.720,10
2021-10-11 06:34:19.783,30
2021-10-11 06:34:21.813,10
2021-10-11 06:34:28.923,0
2021-10-11 06:34:29.937,10
2021-10-11 06:34:30.953,0
2021-10-11 06:34:31.967,10
2021-10-11 06:34:38.060,0
2021-10-11 06:34:39.077,10
2021-10-11 06:34:42.123,50
2021-10-11 06:34:43.137,70
2021-10-11 06:34:44.153,80
2021-10-11 06:34:45.170,50
2021-10-11 06:34:46.183,10
2021-10-11 06:34:48.217,130
2021-10-11 06:34:49.230,20
2021-10-11 06:34:50.247,90
2021-10-11 06:34:51.260,180
2021-10-11 06:34:52.277,200
2021-10-11 06:34:53.293,180
2021-10-11 06:34:54.307,50
2021-10-11 06:34:55.323,10
2021-10-11 06:34:56.337,0
2021-10-11 06:35:03.447,10
2021-10-11 06:35:06.493,0
2021-10-11 06:35:07.507,10
2021-10-11 06:35:12.587,0
2021-10-11 06:35:14.617,10
2021-10-11 06:35:22.740,0
2021-10-11 06:35:24.770,10
2021-10-11 06:35:29.847,0
2021-10-11 06:35:34.923,10
2021-10-11 06:35:50.157,0
2021-10-11 06:35:51.170,10
2021-10-11 06:35:52.187,0
2021-10-11 06:35:53.203,10
2021-10-11 06:35:57.263,70
2021-10-11 06:35:58.280,10
2021-10-11 06:36:05.397,0
2021-10-11 06:36:06.413,10
2021-10-11 06:36:12.507,20
2021-10-11 06:36:13.523,30
2021-10-11 06:36:14.540,10
2021-10-11 06:36:19.617,50
2021-10-11 06:36:20.630,30
2021-10-11 06:36:21.647,50
2021-10-11 06:36:22.663,170
2021-10-11 06:36:23.677,160
2021-10-11 06:36:24.693,140
2021-10-11 06:36:25.707,10
2021-10-11 06:36:30.787,20
2021-10-11 06:36:31.800,10
2021-10-11 06:36:33.833,50
2021-10-11 06:36:34.843,10
2021-10-11 06:36:36.873,20
2021-10-11 06:36:37.890,130
2021-10-11 06:36:38.903,10
2021-10-11 06:36:39.920,80
2021-10-11 06:36:40.937,170
2021-10-11 06:36:41.950,80
2021-10-11 06:36:43.980,170
2021-10-11 06:36:44.997,20
2021-10-11 06:36:46.013,80
2021-10-11 06:36:47.027,10
2021-10-11 06:36:51.090,0
2021-10-11 06:36:53.120,10
2021-10-11 06:36:55.150,40
2021-10-11 06:36:56.167,80
2021-10-11 06:36:57.183,140
2021-10-11 06:36:58.197,200
2021-10-11 06:36:59.213,250
2021-10-11 06:37:00.227,90
